Week,Store No,Format,Sq Ft,Total POS,Store Holiday
5/27/2011,1469,BLU,41931,508086.92,0
6/3/2011,1469,BLU,41931,549900.93,0
6/10/2011,1469,BLU,41931,621493.62,0
6/17/2011,1469,BLU,41931,551467.28,0
6/24/2011,1469,BLU,41931,506572.29,0
7/1/2011,1469,BLU,41931,511135.46,0
7/8/2011,1469,BLU,41931,598025.90,0
7/15/2011,1469,BLU,41931,596495.45,0
7/22/2011,1469,BLU,41931,516107.92,0
7/29/2011,1469,BLU,41931,484048.43,0
8/5/2011,1469,BLU,41931,577394.96,0
8/12/2011,1469,BLU,41931,607938.89,0
8/19/2011,1469,BLU,41931,531432.86,0
8/26/2011,1469,BLU,41931,508512.61,0
9/2/2011,1469,BLU,41931,541916.39,0
9/9/2011,1469,BLU,41931,613182.57,1
9/16/2011,1469,BLU,41931,581628.72,0
9/23/2011,1469,BLU,41931,949219.62,0
9/30/2011,1469,BLU,41931,515035.42,0
10/7/2011,1469,BLU,41931,653902.86,0
10/14/2011,1469,BLU,41931,618322.74,0
10/21/2011,1469,BLU,41931,542068.04,0
10/28/2011,1469,BLU,41931,520391.33,0
11/4/2011,1469,BLU,41931,602458.84,0
11/11/2011,1469,BLU,41931,654789.36,0
11/18/2011,1469,BLU,41931,582080.81,0
11/25/2011,1469,BLU,41931,586792.57,1
12/2/2011,1469,BLU,41931,520059.97,0
12/9/2011,1469,BLU,41931,628189.34,0
12/16/2011,1469,BLU,41931,606278.49,0
12/23/2011,1469,BLU,41931,583869.73,0
12/30/2011,1469,BLU,41931,465261.67,1
1/6/2012,1469,BLU,41931,648221.16,0
1/13/2012,1469,BLU,41931,677135.78,0
1/20/2012,1469,BLU,41931,590022.86,0
1/27/2012,1469,BLU,41931,547929.35,0
2/3/2012,1469,BLU,41931,600026.01,0
2/10/2012,1469,BLU,41931,686115.96,1
2/17/2012,1469,BLU,41931,616938.59,0
2/24/2012,1469,BLU,41931,574126.69,0
3/2/2012,1469,BLU,41931,596324.11,0
3/9/2012,1469,BLU,41931,669527.45,0
3/16/2012,1469,BLU,41931,629923.88,0
3/23/2012,1469,BLU,41931,569156.72,0
3/30/2012,1469,BLU,41931,553845.62,0
4/6/2012,1469,BLU,41931,659730.06,0
4/13/2012,1469,BLU,41931,649788.64,0
4/20/2012,1469,BLU,41931,561903.02,0
4/27/2012,1469,BLU,41931,1271328.49,0
5/4/2012,1469,BLU,41931,617523.00,0
5/11/2012,1469,BLU,41931,652496.36,0
5/18/2012,1469,BLU,41931,598643.79,0
5/25/2012,1469,BLU,41931,544130.04,0
6/1/2012,1469,BLU,41931,530515.48,0
6/8/2012,1469,BLU,41931,651441.25,0
6/15/2012,1469,BLU,41931,615129.35,0
6/22/2012,1469,BLU,41931,547674.31,0
6/29/2012,1469,BLU,41931,515481.50,0
7/6/2012,1469,BLU,41931,626875.52,0
7/13/2012,1469,BLU,41931,638680.13,0
7/20/2012,1469,BLU,41931,538680.88,0
7/27/2012,1469,BLU,41931,1001968.72,0
8/3/2012,1469,BLU,41931,580500.78,0
8/10/2012,1469,BLU,41931,584191.88,0
8/17/2012,1469,BLU,41931,586561.27,0
8/24/2012,1469,BLU,41931,546006.20,0
8/31/2012,1469,BLU,41931,513293.54,0
9/7/2012,1469,BLU,41931,626850.26,1
9/14/2012,1469,BLU,41931,595606.40,0
9/21/2012,1469,BLU,41931,533239.74,0
9/28/2012,1469,BLU,41931,512910.18,0
2/5/2010,963,GRN,120462,895481.14,0
2/12/2010,963,GRN,120462,661780.27,1
2/19/2010,963,GRN,120462,846055.67,0
2/26/2010,963,GRN,120462,746683.28,0
3/5/2010,963,GRN,120462,782742.85,0
3/12/2010,963,GRN,120462,770479.05,0
3/19/2010,963,GRN,120462,778611.12,0
3/26/2010,963,GRN,120462,787355.01,0
4/2/2010,963,GRN,120462,882027.59,0
4/9/2010,963,GRN,120462,838574.33,0
4/16/2010,963,GRN,120462,787013.59,0
4/23/2010,963,GRN,120462,1456377.45,0
4/30/2010,963,GRN,120462,742057.20,0
5/7/2010,963,GRN,120462,816982.39,0
5/14/2010,963,GRN,120462,762973.83,0
5/21/2010,963,GRN,120462,752679.88,0
5/28/2010,963,GRN,120462,805890.06,0
6/4/2010,963,GRN,120462,842340.25,0
6/11/2010,963,GRN,120462,799490.40,0
6/18/2010,963,GRN,120462,819922.13,0
6/25/2010,963,GRN,120462,797090.78,0
7/2/2010,963,GRN,120462,804939.47,0
7/9/2010,963,GRN,120462,791853.63,0
7/16/2010,963,GRN,120462,728500.62,0
7/23/2010,963,GRN,120462,719392.74,0
7/30/2010,963,GRN,120462,721650.90,0
8/6/2010,963,GRN,120462,751308.95,0
8/13/2010,963,GRN,120462,727053.84,0
8/20/2010,963,GRN,120462,713359.92,0
8/27/2010,963,GRN,120462,726535.96,0
9/3/2010,963,GRN,120462,794936.33,0
9/10/2010,963,GRN,120462,726251.85,1
9/17/2010,963,GRN,120462,721779.21,0
9/24/2010,963,GRN,120462,683020.21,0
10/1/2010,963,GRN,120462,694799.39,0
10/8/2010,963,GRN,120462,750573.73,0
10/15/2010,963,GRN,120462,720054.93,0
10/22/2010,963,GRN,120462,735691.00,0
10/29/2010,963,GRN,120462,737651.39,0
11/5/2010,963,GRN,120462,768805.69,0
11/12/2010,963,GRN,120462,770440.56,0
11/19/2010,963,GRN,120462,728779.48,0
11/26/2010,963,GRN,120462,1187291.79,1
12/3/2010,963,GRN,120462,884036.53,0
12/10/2010,963,GRN,120462,1007155.97,0
12/17/2010,963,GRN,120462,1128074.48,0
12/24/2010,963,GRN,120462,1687653.66,0
12/31/2010,963,GRN,120462,683947.83,1
1/7/2011,963,GRN,120462,685045.98,0
1/14/2011,963,GRN,120462,658810.58,0
1/21/2011,963,GRN,120462,649076.96,0
1/28/2011,963,GRN,120462,621999.21,0
2/4/2011,963,GRN,120462,764233.96,0
2/11/2011,963,GRN,120462,771247.63,1
2/18/2011,963,GRN,120462,807045.04,0
2/25/2011,963,GRN,120462,1373542.14,0
3/4/2011,963,GRN,120462,1499414.05,0
3/11/2011,963,GRN,120462,718806.36,0
3/18/2011,963,GRN,120462,738356.40,0
3/25/2011,963,GRN,120462,724528.88,0
4/1/2011,963,GRN,120462,717217.39,0
4/8/2011,963,GRN,120462,754974.34,0
4/15/2011,963,GRN,120462,770061.65,0
4/22/2011,963,GRN,120462,818422.07,0
4/29/2011,963,GRN,120462,791353.24,0
5/6/2011,963,GRN,120462,814942.27,0
5/13/2011,963,GRN,120462,1257758.05,0
5/20/2011,963,GRN,120462,731955.30,0
5/27/2011,963,GRN,120462,822444.88,0
6/3/2011,963,GRN,120462,882215.08,0
6/10/2011,963,GRN,120462,819186.80,0
6/17/2011,963,GRN,120462,815945.30,0
6/24/2011,963,GRN,120462,767653.41,0
7/1/2011,963,GRN,120462,796286.88,0
7/8/2011,963,GRN,120462,773509.74,0
7/15/2011,963,GRN,120462,753226.83,0
7/22/2011,963,GRN,120462,746416.88,0
7/29/2011,963,GRN,120462,1454340.23,0
8/5/2011,963,GRN,120462,770788.55,0
8/12/2011,963,GRN,120462,728972.52,0
8/19/2011,963,GRN,120462,717154.35,0
8/26/2011,963,GRN,120462,838770.64,0
9/2/2011,963,GRN,120462,731274.02,0
9/9/2011,963,GRN,120462,750921.19,1
9/16/2011,963,GRN,120462,716159.19,0
9/23/2011,963,GRN,120462,718898.05,0
9/30/2011,963,GRN,120462,703777.97,0
10/7/2011,963,GRN,120462,758238.68,0
10/14/2011,963,GRN,120462,725738.62,0
10/21/2011,963,GRN,120462,776478.03,0
10/28/2011,963,GRN,120462,786486.20,0
11/4/2011,963,GRN,120462,838220.85,0
11/11/2011,963,GRN,120462,853049.28,0
11/18/2011,963,GRN,120462,793944.98,0
11/25/2011,963,GRN,120462,1207812.39,1
12/2/2011,963,GRN,120462,912323.68,0
12/9/2011,963,GRN,120462,983991.44,0
12/16/2011,963,GRN,120462,1096466.41,0
12/23/2011,963,GRN,120462,1536321.99,0
12/30/2011,963,GRN,120462,926857.49,1
1/6/2012,963,GRN,120462,771353.22,0
1/13/2012,963,GRN,120462,709924.32,0
1/20/2012,963,GRN,120462,718984.59,0
1/27/2012,963,GRN,120462,642064.34,0
2/3/2012,963,GRN,120462,849653.58,0
2/10/2012,963,GRN,120462,844391.79,1
2/17/2012,963,GRN,120462,894554.13,0
2/24/2012,963,GRN,120462,788286.67,0
3/2/2012,963,GRN,120462,1263463.40,0
3/9/2012,963,GRN,120462,805540.02,0
3/16/2012,963,GRN,120462,809194.64,0
3/23/2012,963,GRN,120462,809058.70,0
3/30/2012,963,GRN,120462,799219.63,0
4/6/2012,963,GRN,120462,927462.86,0
4/13/2012,963,GRN,120462,804885.63,0
4/20/2012,963,GRN,120462,800597.55,0
4/27/2012,963,GRN,120462,725565.21,0
5/4/2012,963,GRN,120462,809439.83,0
5/11/2012,963,GRN,120462,794281.26,0
5/18/2012,963,GRN,120462,818728.76,0
5/25/2012,963,GRN,120462,834403.05,0
6/1/2012,963,GRN,120462,1391524.32,0
6/8/2012,963,GRN,120462,820946.93,0
6/15/2012,963,GRN,120462,842670.68,0
6/22/2012,963,GRN,120462,846495.71,0
6/29/2012,963,GRN,120462,787296.80,0
7/6/2012,963,GRN,120462,866459.12,0
7/13/2012,963,GRN,120462,768530.67,0
7/20/2012,963,GRN,120462,757384.68,0
7/27/2012,963,GRN,120462,738445.17,0
8/3/2012,963,GRN,120462,773064.15,0
8/10/2012,963,GRN,120462,764012.00,0
8/17/2012,963,GRN,120462,740098.80,0
8/24/2012,963,GRN,120462,742571.94,0
8/31/2012,963,GRN,120462,777531.60,0
9/7/2012,963,GRN,120462,790026.07,1
9/14/2012,963,GRN,120462,729522.00,0
9/21/2012,963,GRN,120462,751253.76,0
9/28/2012,963,GRN,120462,731155.02,0
